RewardId,ItemGameMode,ItemType,ItemId,ItemSubId,ItemGrade,ItemTag,PaidAmount,FreeAmount
rw_m_point_daily_20,0,MissionPoint,0,0,0,daily,,
rw_m_point_daily_epic_20,0,MissionPoint,0,0,0,daily_epic,,
rw_m_gem_10,0,Gem,0,0,0,,,
rw_m_gem_20,0,Gem,0,0,0,,,
rw_m_gem_30,0,Gem,0,0,0,,,
rw_m_gem_50,0,Gem,0,0,0,,,
rw_m_gem_100,0,Gem,0,0,0,,,
rw_m_daily_20,Main,SpellBook,0,0,0,,,
rw_m_daily_40,0,Gem,0,0,0,,,
rw_m_daily_60,Main,Gacha,0,0,0,item_rare,,
rw_m_daily_80,0,Gem,0,0,0,,,
rw_m_daily_100,Main,CardTicket,1,0,0,,,
rw_m_daily_epic_20,Main,CardTicket,1,0,0,,,
rw_m_daily_epic_40,0,Gem,0,0,0,,,
rw_m_daily_epic_60,Main,SpellBook,0,0,0,,,
rw_m_daily_epic_80,0,Gem,0,0,0,,,
rw_m_daily_epic_100,Main,Gacha,0,0,0,item_heroic,,
rw_pass_rank_1,0,Gem,0,0,0,,,
rw_pass_rank_2,Main,SpellBook,0,0,0,,,
rw_pass_rank_3,0,Gem,0,0,0,,,
rw_pass_rank_4,Main,SpellBook,0,0,0,,,
rw_pass_rank_5,0,Gem,0,0,0,,,
rw_pass_rank_6,0,Gem,0,0,0,,,
rw_pass_rank_7,Main,SpellBook,0,0,0,,,
rw_pass_rank_8,0,Gem,0,0,0,,,
rw_pass_rank_9,Main,SpellBook,0,0,0,,,
rw_pass_rank_10,0,Gem,0,0,0,,,
rw_pass_rank_11,0,Gem,0,0,0,,,
rw_pass_rank_12,Main,SpellBook,0,0,0,,,
rw_pass_rank_13,0,Gem,0,0,0,,,
rw_pass_rank_14,Main,SpellBook,0,0,0,,,
rw_pass_rank_15,0,Gem,0,0,0,,,
rw_pass_rank_16,0,Gem,0,0,0,,,
rw_pass_rank_17,Main,SpellBook,0,0,0,,,
rw_pass_rank_18,0,Gem,0,0,0,,,
rw_pass_rank_19,Main,SpellBook,0,0,0,,,
rw_pass_rank_20,0,Gem,0,0,0,,,
rw_pass_rank_21,0,Gem,0,0,0,,,
rw_pass_rank_22,Main,SpellBook,0,0,0,,,
rw_pass_rank_23,0,Gem,0,0,0,,,
rw_pass_rank_24,Main,SpellBook,0,0,0,,,
rw_pass_rank_25,0,Gem,0,0,0,,,
rw_pass_rank_26,0,Gem,0,0,0,,,
rw_pass_rank_27,Main,SpellBook,0,0,0,,,
rw_pass_rank_28,0,Gem,0,0,0,,,
rw_pass_rank_29,Main,SpellBook,0,0,0,,,
rw_pass_rank_30,0,Gem,0,0,0,,,
rw_pass_rank_31,0,Gem,0,0,0,,,
rw_pass_rank_32,Main,SpellBook,0,0,0,,,
rw_pass_rank_33,0,Gem,0,0,0,,,
rw_pass_rank_34,Main,SpellBook,0,0,0,,,
rw_pass_rank_35,0,Gem,0,0,0,,,
rw_pass_rank_36,0,Gem,0,0,0,,,
rw_pass_rank_37,Main,SpellBook,0,0,0,,,
rw_pass_rank_38,0,Gem,0,0,0,,,
rw_pass_rank_39,Main,SpellBook,0,0,0,,,
rw_pass_rank_40,0,Gem,0,0,0,,,
rw_pass_rank_41,Main,SpellBook,0,0,0,,,
rw_pass_rank_42,0,Gem,0,0,0,,,
rw_pass_rank_43,Main,SpellBook,0,0,0,,,
rw_pass_rank_44,0,Gem,0,0,0,,,
rw_pass_rank_45,Main,SpellBook,0,0,0,,,
rw_pass_rank_46,0,Gem,0,0,0,,,
rw_pass_rank_47,Main,SpellBook,0,0,0,,,
rw_pass_rank_48,0,Gem,0,0,0,,,
rw_pass_rank_49,Main,SpellBook,0,0,0,,,
rw_pass_rank_50,0,Gem,0,0,0,,,
rw_pass_rank_51,Main,SpellBook,0,0,0,,,
rw_pass_rank_52,0,Gem,0,0,0,,,
rw_pass_rank_53,Main,SpellBook,0,0,0,,,
rw_pass_rank_54,0,Gem,0,0,0,,,
rw_pass_rank_55,Main,SpellBook,0,0,0,,,
rw_pass_rank_56,0,Gem,0,0,0,,,
rw_pass_rank_57,Main,SpellBook,0,0,0,,,
rw_pass_rank_58,0,Gem,0,0,0,,,
rw_pass_rank_59,Main,SpellBook,0,0,0,,,
rw_pass_rank_60,0,Gem,0,0,0,,,
rw_pass_rank_61,Main,SpellBook,0,0,0,,,
rw_pass_rank_62,0,Gem,0,0,0,,,
rw_pass_rank_63,Main,SpellBook,0,0,0,,,
rw_pass_rank_64,0,Gem,0,0,0,,,
rw_pass_rank_65,Main,SpellBook,0,0,0,,,
rw_pass_rank_66,0,Gem,0,0,0,,,
rw_pass_rank_67,Main,SpellBook,0,0,0,,,
rw_pass_rank_68,0,Gem,0,0,0,,,
rw_pass_rank_69,Main,SpellBook,0,0,0,,,
rw_pass_rank_70,0,Gem,0,0,0,,,
rw_pass_rank_71,Main,SpellBook,0,0,0,,,
rw_pass_rank_72,0,Gem,0,0,0,,,
rw_pass_rank_73,0,Gem,0,0,0,,,
rw_pass_rank_74,Main,SpellBook,0,0,0,,,
rw_pass_rank_75,0,Gem,0,0,0,,,
rw_pass_rank_76,Main,SpellBook,0,0,0,,,
rw_pass_rank_77,0,Gem,0,0,0,,,
rw_pass_rank_78,Main,SpellBook,0,0,0,,,
rw_pass_rank_79,0,Gem,0,0,0,,,
rw_pass_rank_epic_1,0,Gem,0,0,0,,,
rw_pass_rank_epic_2,0,Gem,0,0,0,,,
rw_pass_rank_epic_3,0,Gem,0,0,0,,,
rw_pass_rank_epic_4,0,Gem,0,0,0,,,
rw_pass_rank_epic_5,0,Gem,0,0,0,,,
rw_pass_rank_epic_6,0,Gem,0,0,0,,,
rw_pass_rank_epic_7,0,Gem,0,0,0,,,
rw_pass_rank_epic_8,0,Gem,0,0,0,,,
rw_pass_rank_epic_9,0,Gem,0,0,0,,,
rw_pass_rank_epic_10,0,Gem,0,0,0,,,
rw_pass_rank_epic_11,0,Gem,0,0,0,,,
rw_pass_rank_epic_12,0,Gem,0,0,0,,,
rw_pass_rank_epic_13,0,Gem,0,0,0,,,
rw_pass_rank_epic_14,0,Gem,0,0,0,,,
rw_pass_rank_epic_15,0,Gem,0,0,0,,,
rw_pass_rank_epic_16,0,Gem,0,0,0,,,
rw_pass_rank_epic_17,0,Gem,0,0,0,,,
rw_pass_rank_epic_18,0,Gem,0,0,0,,,
rw_pass_rank_epic_19,0,Gem,0,0,0,,,
rw_pass_rank_epic_20,0,Gem,0,0,0,,,
rw_pass_rank_epic_21,0,Gem,0,0,0,,,
rw_pass_rank_epic_22,0,Gem,0,0,0,,,
rw_pass_rank_epic_23,0,Gem,0,0,0,,,
rw_pass_rank_epic_24,0,Gem,0,0,0,,,
rw_pass_rank_epic_25,0,Gem,0,0,0,,,
rw_pass_rank_epic_26,0,Gem,0,0,0,,,
rw_pass_rank_epic_27,0,Gem,0,0,0,,,
rw_pass_rank_epic_28,0,Gem,0,0,0,,,
rw_pass_rank_epic_29,0,Gem,0,0,0,,,
rw_pass_rank_epic_30,0,Gem,0,0,0,,,
rw_pass_rank_epic_31,0,Gem,0,0,0,,,
rw_pass_rank_epic_32,0,Gem,0,0,0,,,
rw_pass_rank_epic_33,0,Gem,0,0,0,,,
rw_pass_rank_epic_34,0,Gem,0,0,0,,,
rw_pass_rank_epic_35,0,Gem,0,0,0,,,
rw_pass_rank_epic_36,0,Gem,0,0,0,,,
rw_pass_rank_epic_37,0,Gem,0,0,0,,,
rw_pass_rank_epic_38,0,Gem,0,0,0,,,
rw_pass_rank_epic_39,0,Gem,0,0,0,,,
rw_pass_rank_epic_40,0,Gem,0,0,0,,,
rw_pass_rank_epic_41,0,Gem,0,0,0,,,
rw_pass_rank_epic_42,0,Gem,0,0,0,,,
rw_pass_rank_epic_43,0,Gem,0,0,0,,,
rw_pass_rank_epic_44,0,Gem,0,0,0,,,
rw_pass_rank_epic_45,0,Gem,0,0,0,,,
rw_pass_rank_epic_46,0,Gem,0,0,0,,,
rw_pass_rank_epic_47,0,Gem,0,0,0,,,
rw_pass_rank_epic_48,0,Gem,0,0,0,,,
rw_pass_rank_epic_49,0,Gem,0,0,0,,,
rw_pass_rank_epic_50,0,Gem,0,0,0,,,
rw_pass_rank_epic_51,0,Gem,0,0,0,,,
rw_pass_rank_epic_52,0,Gem,0,0,0,,,
rw_pass_rank_epic_53,0,Gem,0,0,0,,,
rw_pass_rank_epic_54,0,Gem,0,0,0,,,
rw_pass_rank_epic_55,0,Gem,0,0,0,,,
rw_pass_rank_epic_56,0,Gem,0,0,0,,,
rw_pass_rank_epic_57,0,Gem,0,0,0,,,
rw_pass_rank_epic_58,0,Gem,0,0,0,,,
rw_pass_rank_epic_59,0,Gem,0,0,0,,,
rw_pass_rank_epic_60,0,Gem,0,0,0,,,
rw_pass_rank_epic_61,0,Gem,0,0,0,,,
rw_pass_rank_epic_62,0,Gem,0,0,0,,,
rw_pass_rank_epic_63,0,Gem,0,0,0,,,
rw_pass_rank_epic_64,0,Gem,0,0,0,,,
rw_pass_rank_epic_65,0,Gem,0,0,0,,,
rw_pass_rank_epic_66,0,Gem,0,0,0,,,
rw_pass_rank_epic_67,0,Gem,0,0,0,,,
rw_pass_rank_epic_68,0,Gem,0,0,0,,,
rw_pass_rank_epic_69,0,Gem,0,0,0,,,
rw_pass_rank_epic_70,0,Gem,0,0,0,,,
rw_pass_rank_epic_71,0,Gem,0,0,0,,,
rw_pass_rank_epic_72,0,Gem,0,0,0,,,
rw_pass_rank_epic_73,0,Gem,0,0,0,,,
rw_pass_rank_epic_74,0,Gem,0,0,0,,,
rw_pass_rank_epic_75,0,Gem,0,0,0,,,
rw_pass_rank_epic_76,0,Gem,0,0,0,,,
rw_pass_rank_epic_77,0,Gem,0,0,0,,,
rw_pass_rank_epic_78,0,Gem,0,0,0,,,
rw_pass_rank_epic_79,0,Gem,0,0,0,,,
rw_pass_field_1,Main,CardTicket,1,0,0,,,
rw_pass_field_2,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_3,Main,Gem,0,0,0,,,
rw_pass_field_4,Main,CardTicket,1,0,0,,,
rw_pass_field_5,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_6,Main,Gem,0,0,0,,,
rw_pass_field_7,Main,CardTicket,1,0,0,,,
rw_pass_field_8,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_9,Main,Gem,0,0,0,,,
rw_pass_field_10,Main,CardTicket,1,0,0,,,
rw_pass_field_11,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_12,Main,Gem,0,0,0,,,
rw_pass_field_13,Main,CardTicket,1,0,0,,,
rw_pass_field_14,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_15,Main,Gem,0,0,0,,,
rw_pass_field_16,Main,CardTicket,1,0,0,,,
rw_pass_field_17,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_18,Main,Gem,0,0,0,,,
rw_pass_field_19,Main,CardTicket,1,0,0,,,
rw_pass_field_20,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_21,Main,Gem,0,0,0,,,
rw_pass_field_22,Main,CardTicket,1,0,0,,,
rw_pass_field_23,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_24,Main,Gem,0,0,0,,,
rw_pass_field_25,Main,CardTicket,1,0,0,,,
rw_pass_field_26,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_27,Main,Gem,0,0,0,,,
rw_pass_field_28,Main,CardTicket,1,0,0,,,
rw_pass_field_29,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_30,Main,Gem,0,0,0,,,
rw_pass_field_31,Main,CardTicket,1,0,0,,,
rw_pass_field_32,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_33,Main,Gem,0,0,0,,,
rw_pass_field_34,Main,CardTicket,1,0,0,,,
rw_pass_field_35,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_36,Main,Gem,0,0,0,,,
rw_pass_field_37,Main,CardTicket,1,0,0,,,
rw_pass_field_38,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_39,Main,Gem,0,0,0,,,
rw_pass_field_40,Main,CardTicket,1,0,0,,,
rw_pass_field_41,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_42,Main,Gem,0,0,0,,,
rw_pass_field_43,Main,CardTicket,1,0,0,,,
rw_pass_field_44,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_45,Main,Gem,0,0,0,,,
rw_pass_field_46,Main,CardTicket,1,0,0,,,
rw_pass_field_47,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_48,Main,Gem,0,0,0,,,
rw_pass_field_49,Main,CardTicket,1,0,0,,,
rw_pass_field_50,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_51,Main,Gem,0,0,0,,,
rw_pass_field_52,Main,CardTicket,1,0,0,,,
rw_pass_field_53,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_54,Main,Gem,0,0,0,,,
rw_pass_field_55,Main,CardTicket,1,0,0,,,
rw_pass_field_56,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_57,Main,Gem,0,0,0,,,
rw_pass_field_58,Main,CardTicket,1,0,0,,,
rw_pass_field_59,Main,Gacha,0,0,0,item_rare,,
rw_pass_field_60,Main,Gem,0,0,0,,,
rw_pass_field_61,Main,CardTicket,1,0,0,,,
rw_pass_field_62,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_63,Main,Gem,0,0,0,,,
rw_pass_field_64,Main,CardTicket,1,0,0,,,
rw_pass_field_65,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_66,Main,Gem,0,0,0,,,
rw_pass_field_67,Main,CardTicket,1,0,0,,,
rw_pass_field_68,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_69,Main,Gem,0,0,0,,,
rw_pass_field_70,Main,CardTicket,1,0,0,,,
rw_pass_field_71,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_72,Main,Gem,0,0,0,,,
rw_pass_field_73,Main,CardTicket,1,0,0,,,
rw_pass_field_74,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_75,Main,Gem,0,0,0,,,
rw_pass_field_76,Main,CardTicket,1,0,0,,,
rw_pass_field_77,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_78,Main,Gem,0,0,0,,,
rw_pass_field_79,Main,CardTicket,1,0,0,,,
rw_pass_field_80,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_81,Main,Gem,0,0,0,,,
rw_pass_field_82,Main,CardTicket,1,0,0,,,
rw_pass_field_83,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_84,Main,Gem,0,0,0,,,
rw_pass_field_85,Main,CardTicket,1,0,0,,,
rw_pass_field_86,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_87,Main,Gem,0,0,0,,,
rw_pass_field_88,Main,CardTicket,1,0,0,,,
rw_pass_field_89,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_90,Main,Gem,0,0,0,,,
rw_pass_field_91,Main,CardTicket,1,0,0,,,
rw_pass_field_92,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_93,Main,Gem,0,0,0,,,
rw_pass_field_94,Main,CardTicket,1,0,0,,,
rw_pass_field_95,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_96,Main,Gem,0,0,0,,,
rw_pass_field_97,Main,CardTicket,1,0,0,,,
rw_pass_field_98,Main,Gacha,0,0,0,item_epic,,
rw_pass_field_99,Main,Gem,0,0,0,,,
rw_pass_field_100,Main,CardTicket,1,0,0,,,
rw_pass_field_epic_1,0,Gem,0,0,0,,,
rw_pass_field_epic_2,0,Gem,0,0,0,,,
rw_pass_field_epic_3,0,Gem,0,0,0,,,
rw_pass_field_epic_4,0,Gem,0,0,0,,,
rw_pass_field_epic_5,0,Gem,0,0,0,,,
rw_pass_field_epic_6,0,Gem,0,0,0,,,
rw_pass_field_epic_7,0,Gem,0,0,0,,,
rw_pass_field_epic_8,0,Gem,0,0,0,,,
rw_pass_field_epic_9,0,Gem,0,0,0,,,
rw_pass_field_epic_10,0,Gem,0,0,0,,,
rw_pass_field_epic_11,0,Gem,0,0,0,,,
rw_pass_field_epic_12,0,Gem,0,0,0,,,
rw_pass_field_epic_13,0,Gem,0,0,0,,,
rw_pass_field_epic_14,0,Gem,0,0,0,,,
rw_pass_field_epic_15,0,Gem,0,0,0,,,
rw_pass_field_epic_16,0,Gem,0,0,0,,,
rw_pass_field_epic_17,0,Gem,0,0,0,,,
rw_pass_field_epic_18,0,Gem,0,0,0,,,
rw_pass_field_epic_19,0,Gem,0,0,0,,,
rw_pass_field_epic_20,0,Gem,0,0,0,,,
rw_pass_field_epic_21,0,Gem,0,0,0,,,
rw_pass_field_epic_22,0,Gem,0,0,0,,,
rw_pass_field_epic_23,0,Gem,0,0,0,,,
rw_pass_field_epic_24,0,Gem,0,0,0,,,
rw_pass_field_epic_25,0,Gem,0,0,0,,,
rw_pass_field_epic_26,0,Gem,0,0,0,,,
rw_pass_field_epic_27,0,Gem,0,0,0,,,
rw_pass_field_epic_28,0,Gem,0,0,0,,,
rw_pass_field_epic_29,0,Gem,0,0,0,,,
rw_pass_field_epic_30,0,Gem,0,0,0,,,
rw_pass_field_epic_31,0,Gem,0,0,0,,,
rw_pass_field_epic_32,0,Gem,0,0,0,,,
rw_pass_field_epic_33,0,Gem,0,0,0,,,
rw_pass_field_epic_34,0,Gem,0,0,0,,,
rw_pass_field_epic_35,0,Gem,0,0,0,,,
rw_pass_field_epic_36,0,Gem,0,0,0,,,
rw_pass_field_epic_37,0,Gem,0,0,0,,,
rw_pass_field_epic_38,0,Gem,0,0,0,,,
rw_pass_field_epic_39,0,Gem,0,0,0,,,
rw_pass_field_epic_40,0,Gem,0,0,0,,,
rw_pass_field_epic_41,0,Gem,0,0,0,,,
rw_pass_field_epic_42,0,Gem,0,0,0,,,
rw_pass_field_epic_43,0,Gem,0,0,0,,,
rw_pass_field_epic_44,0,Gem,0,0,0,,,
rw_pass_field_epic_45,0,Gem,0,0,0,,,
rw_pass_field_epic_46,0,Gem,0,0,0,,,
rw_pass_field_epic_47,0,Gem,0,0,0,,,
rw_pass_field_epic_48,0,Gem,0,0,0,,,
rw_pass_field_epic_49,0,Gem,0,0,0,,,
rw_pass_field_epic_50,0,Gem,0,0,0,,,
rw_pass_field_epic_51,0,Gem,0,0,0,,,
rw_pass_field_epic_52,0,Gem,0,0,0,,,
rw_pass_field_epic_53,0,Gem,0,0,0,,,
rw_pass_field_epic_54,0,Gem,0,0,0,,,
rw_pass_field_epic_55,0,Gem,0,0,0,,,
rw_pass_field_epic_56,0,Gem,0,0,0,,,
rw_pass_field_epic_57,0,Gem,0,0,0,,,
rw_pass_field_epic_58,0,Gem,0,0,0,,,
rw_pass_field_epic_59,0,Gem,0,0,0,,,
rw_pass_field_epic_60,0,Gem,0,0,0,,,
rw_pass_field_epic_61,0,Gem,0,0,0,,,
rw_pass_field_epic_62,0,Gem,0,0,0,,,
rw_pass_field_epic_63,0,Gem,0,0,0,,,
rw_pass_field_epic_64,0,Gem,0,0,0,,,
rw_pass_field_epic_65,0,Gem,0,0,0,,,
rw_pass_field_epic_66,0,Gem,0,0,0,,,
rw_pass_field_epic_67,0,Gem,0,0,0,,,
rw_pass_field_epic_68,0,Gem,0,0,0,,,
rw_pass_field_epic_69,0,Gem,0,0,0,,,
rw_pass_field_epic_70,0,Gem,0,0,0,,,
rw_pass_field_epic_71,0,Gem,0,0,0,,,
rw_pass_field_epic_72,0,Gem,0,0,0,,,
rw_pass_field_epic_73,0,Gem,0,0,0,,,
rw_pass_field_epic_74,0,Gem,0,0,0,,,
rw_pass_field_epic_75,0,Gem,0,0,0,,,
rw_pass_field_epic_76,0,Gem,0,0,0,,,
rw_pass_field_epic_77,0,Gem,0,0,0,,,
rw_pass_field_epic_78,0,Gem,0,0,0,,,
rw_pass_field_epic_79,0,Gem,0,0,0,,,
rw_pass_field_epic_80,0,Gem,0,0,0,,,
rw_pass_field_epic_81,0,Gem,0,0,0,,,
rw_pass_field_epic_82,0,Gem,0,0,0,,,
rw_pass_field_epic_83,0,Gem,0,0,0,,,
rw_pass_field_epic_84,0,Gem,0,0,0,,,
rw_pass_field_epic_85,0,Gem,0,0,0,,,
rw_pass_field_epic_86,0,Gem,0,0,0,,,
rw_pass_field_epic_87,0,Gem,0,0,0,,,
rw_pass_field_epic_88,0,Gem,0,0,0,,,
rw_pass_field_epic_89,0,Gem,0,0,0,,,
rw_pass_field_epic_90,0,Gem,0,0,0,,,
rw_pass_field_epic_91,0,Gem,0,0,0,,,
rw_pass_field_epic_92,0,Gem,0,0,0,,,
rw_pass_field_epic_93,0,Gem,0,0,0,,,
rw_pass_field_epic_94,0,Gem,0,0,0,,,
rw_pass_field_epic_95,0,Gem,0,0,0,,,
rw_pass_field_epic_96,0,Gem,0,0,0,,,
rw_pass_field_epic_97,0,Gem,0,0,0,,,
rw_pass_field_epic_98,0,Gem,0,0,0,,,
rw_pass_field_epic_99,0,Gem,0,0,0,,,
rw_pass_field_epic_100,0,Gem,0,0,0,,,
rw_traveler_login_1,0,Gem,0,0,0,,,
rw_traveler_login_2,Main,CardTicket,1,0,0,,,
rw_traveler_login_3,0,Gem,0,0,0,,,
rw_traveler_login_4,0,PrismKey,0,0,0,,,
rw_traveler_login_5,0,PrismPass,0,0,0,,,
rw_traveler_login_6,0,Gem,0,0,0,,,
rw_traveler_login_7,Main,CardTicket,1,0,0,,,
rw_traveler_login_8,0,Gem,0,0,0,,,
rw_traveler_login_9,0,PrismKey,0,0,0,,,
rw_traveler_login_10,0,PrismPass,0,0,0,,,
rw_traveler_rank_1,Main,CardTicket,1,0,0,,,
rw_traveler_rank_2,Main,CardTicket,1,0,0,,,
rw_traveler_rank_3,Main,CardTicket,4,0,0,,,
rw_traveler_rank_4,Main,CardTicket,4,0,0,,,
rw_traveler_rank_5,Main,CardTicket,2,0,0,,,
rw_traveler_rank_6,Main,CardTicket,3,0,0,,,
rw_traveler_field_1,0,Gem,0,0,0,,,
rw_traveler_field_2,0,Gem,0,0,0,,,
rw_traveler_field_3,0,Gem,0,0,0,,,
rw_traveler_field_4,0,Gem,0,0,0,,,
rw_traveler_field_5,0,Gem,0,0,0,,,
rw_traveler_field_6,0,Gem,0,0,0,,,
rw_traveler_bullet_1,Main,Gacha,0,0,0,item_heroic,,
rw_traveler_bullet_2,Main,Gacha,0,0,0,item_epic,,
rw_traveler_bullet_3,Main,Gacha,0,0,0,item_legend,,
rw_traveler_brick_1,Main,CardTicket,4,0,0,,,
rw_traveler_brick_2,Main,CardTicket,4,0,0,,,
rw_traveler_brick_3,Main,CardTicket,2,0,0,,,
rw_traveler_card_1,Main,SpellBook,0,0,0,,,
rw_traveler_card_2,Main,SpellBook,0,0,0,,,
rw_traveler_card_3,Main,SpellBook,0,0,0,,,
rw_traveler_card_4,Main,SpellBook,0,0,0,,,
rw_traveler_mine_1,0,MagicClock,0,0,0,,,
rw_traveler_mine_2,0,MagicClock,0,0,0,,,
rw_traveler_mine_3,0,MagicClock,0,0,0,,,
rw_traveler_mine_4,0,MagicClock,0,0,0,,,
rw_traveler_box_1,0,PrismKey,0,0,0,,,
rw_traveler_box_2,0,PrismKey,0,0,0,,,
rw_traveler_box_3,0,PrismKey,0,0,0,,,
rw_traveler_box_4,0,PrismKey,0,0,0,,,
rw_traveler_box_5,0,PrismKey,0,0,0,,,
rw_traveler_item_1,0,Gem,0,0,0,,,
rw_traveler_item_2,0,Gem,0,0,0,,,
rw_traveler_item_3,0,Gem,0,0,0,,,
rw_traveler_item_4,0,Gem,0,0,0,,,
rw_traveler_item_5,0,Gem,0,0,0,,,
rw_frontier_login_1,0,Gem,0,0,0,,,
rw_frontier_login_2,0,Blessing,0,0,0,,,
rw_frontier_login_3,0,Gem,0,0,0,,,
rw_frontier_login_4,0,PrismKey,0,0,0,,,
rw_frontier_login_5,0,PrismPass,0,0,0,,,
rw_frontier_login_6,0,Gem,0,0,0,,,
rw_frontier_login_7,0,ExStar,0,0,0,,,
rw_frontier_login_8,0,Gem,0,0,0,,,
rw_frontier_login_9,0,PrismKey,0,0,0,,,
rw_frontier_login_10,0,PrismPass,0,0,0,,,
rw_frontier_rank_1,0,PrismKey,0,0,0,,,
rw_frontier_rank_2,0,PrismKey,0,0,0,,,
rw_frontier_rank_3,0,PrismKey,0,0,0,,,
rw_frontier_rank_4,0,PrismKey,0,0,0,,,
rw_frontier_rank_5,0,PrismKey,0,0,0,,,
rw_frontier_rank_6,0,PrismKey,0,0,0,,,
rw_frontier_field_1,0,Gem,0,0,0,,,
rw_frontier_field_2,0,Gem,0,0,0,,,
rw_frontier_field_3,0,Gem,0,0,0,,,
rw_frontier_field_4,0,Gem,0,0,0,,,
rw_frontier_field_5,0,Gem,0,0,0,,,
rw_frontier_field_6,0,Gem,0,0,0,,,
rw_frontier_board_1,Main,Gacha,0,0,0,item_legend,,
rw_frontier_board_2,Main,Gacha,0,0,0,item_legend,,
rw_frontier_board_3,Main,Gacha,0,0,0,item_legend,,
rw_frontier_forge_1,0,MagicClock,0,0,0,,,
rw_frontier_forge_2,0,MagicClock,0,0,0,,,
rw_frontier_forge_3,0,MagicClock,0,0,0,,,
rw_frontier_artifact_1,0,ChallengeExTicket,0,0,0,,,
rw_frontier_artifact_2,0,ChallengeExTicket,0,0,0,,,
rw_frontier_artifact_3,0,ChallengeExTicket,0,0,0,,,
rw_frontier_divine_beast_1,Main,SpellBook,0,0,0,,,
rw_frontier_divine_beast_2,Main,SpellBook,0,0,0,,,
rw_frontier_divine_beast_3,Main,SpellBook,0,0,0,,,
rw_frontier_mileage_1,0,Gem,0,0,0,,,
rw_frontier_mileage_2,0,Gem,0,0,0,,,
rw_frontier_mileage_3,0,Gem,0,0,0,,,
rw_frontier_mileage_4,0,Gem,0,0,0,,,
rw_frontier_mileage_5,0,Gem,0,0,0,,,
rw_frontier_magic_clock_1,Main,SpellBook,0,0,0,,,
rw_frontier_magic_clock_2,Main,SpellBook,0,0,0,,,
rw_frontier_magic_clock_3,Main,SpellBook,0,0,0,,,
rw_frontier_magic_clock_4,Main,SpellBook,0,0,0,,,
rw_frontier_magic_clock_5,Main,SpellBook,0,0,0,,,
rw_attendance_1,0,Gem,0,0,0,,,
rw_attendance_2,Main,Gacha,0,0,0,item_rare,,
rw_attendance_3,Main,SpellBook,0,0,0,,,
rw_attendance_4,0,Gem,0,0,0,,,
rw_attendance_5,Main,CardTicket,1,0,0,,,
rw_attendance_6,Main,Gacha,0,0,0,item_heroic,,
rw_attendance_7,0,Gem,0,0,0,,,
rw_attendance_7,Main,CardTicket,1,0,0,,,
rw_attendance_7,0,ConsumableItem,8002,0,Heroic,,,
rw_attendance_7,0,ConsumableItem,8003,0,Heroic,,,
rw_pr_sp_mining,Main,Gold,0,0,0,,,
rw_pr_sp_mining,Main,Power,0,0,0,,,
rw_pr_sp_mining,0,Rune,0,0,0,,,
rw_pr_sp_1,0,Gem,0,0,0,,,
rw_pr_piggy_bank_ads,0,Gem,0,0,0,,,
rw_pr_piggy_bank_1,0,Gem,0,0,0,,,
rw_pr_piggy_bank_2,0,Gem,0,0,0,,,
rw_pr_piggy_bank_3,0,Gem,0,0,0,,,
rw_pr_main_prestige_ads,Main,PrestigeBonusPoint,0,0,0,,,
rw_pr_main_science_ads,Main,SciencePoint,0,0,0,,,
rw_pr_main_quantum_ads,Main,QuantumPoint,0,0,0,,,
rw_pr_main_wol_ads,Main,WheelOfLifeAccel,0,0,0,,,
rw_pr_main_singularity_ads,Main,SingularityPanelAccel,0,0,0,,,
rw_pr_service_nickname_1,0,NicknameTicket,0,0,0,,,
rw_welcome_cheer_up,0,Gem,0,0,0,,,
rw_channel_youtube,0,Gem,0,0,0,,,
